sample_idx,tweet_pos,tweet_id,text,strict_majority_label,unique_highest_frequency_label,chatgpt_label,strict_majority_is_8emotion,unique_highest_frequency_is_8emotion
23,0,1475496040602214400,"@[user] @[user] @[user] hej Rade, ti malo pročitaj #NisamPrijavila tvitove i reci mi koliko tvitova piše o muškarcima koji su vršili seksualno nasilje, a koliko o ženama, pa mi javi rezultate ovde, može? i gde su te sTuDiJe, baš mi se čitaju?",bes,bes,iščekivanje,true,true
23,1,1475031086501662720,Svaka čast svim hrabrim ženama #NisamPrijavila,radost,radost,radost,true,true
23,2,1475748866095992832,"@[user] Nažalost, bio mi je profesor na PU, katedra za istoriju, predmet pomoćne istorijske nauke. Prolazili su samo ""podobni"", lepe devojke (#nisamprijavila ?) i tek po koji pošteni. Nipodaštavo je proteste '96/97. Tada je bio u SRS.",,gađenje,bes,false,true
23,3,1475173099326914570,"Imali smo #metoo. Onda je Jelena Veljača pomagala žrtvama u regiji svojim aktivizmom. Pa je Nana Nadarević kroz svoje djelovanje davala nadu svima da će ih neko čuti. Pa je nastalo i #nisiSama, kasnije  #nisamTražila, a ovih dana i #nisamPrijavila.

Iza par tagova hiljade žena.",,,poverenje,false,false
23,4,1475090370597896200,Podrška svim devojkama i ženama koje su prošle i prolaze strašne stvari🤍 #NisamPrijavila,poverenje,poverenje,poverenje,true,true
23,5,1475194247523491842,"Čitam ove #nisamprijavila nizove, ježim se i zahvalna sam što nisam imala takva iskustva a sa druge strane shvatam i da sam određene situacije gledala ružičastim naočarama što me je možda spasilo trajne traume.",,gađenje,gađenje,false,true
23,6,1475641412611973120,"#NisamPrijavila jer sam bila na radnom mestu i obaveza mi je bila da budem i ostanem uslužna i ljubazna, a mušterija je uvek u pravu, stoga sam na kraju ispala ,,PRELJUBAZNA"" i time dala ,,pogrešne signale"". Izlišno je govoriti da podršku i razumevanje od poslodavca nisam dobila",,,bes,false,false
23,7,1475482389543624709,"Objave #NisamPrijavila su me pogodile do suza. Ženama nedostaje zaštita sistema, društva, pa i porodice. Nedostaje nam obrazovanja i svesti o zlostavljanju. Nedostaje i ženske podrške. Moramo, ali zaista moramo da gradimo društvo u kojm će svi da se umešaju kada neko tuče ženu.",tuga,tuga,tuga,true,true
23,8,1475131313355173894,"Sto se tice #nisamprijavila problema, ovoliki broj tvitova govori da smo mi u kurcu iz kojeg nas ne moze izvadit institucija nakon prijave, pa i da je savrsena. Nego doma, vaspitanje. Obrazovanje. Vazda ce bit monstruma, ali makar da se potrudimo da nije pravilo bi valjalo.",bes,bes,bes,true,true
23,9,1475262085256957953,Ko bi verovao devojci od 18 godina koja je nosila kratku suknju i popila dve čaše više? Ko bi verovao da mi je to uradio najbolji prijatelj? Ko bi verovao da nije bila gruba igra? Ko bi verovao da ga nisam izazvala i da nisam ja kriva? Znam da sistem ne bi i zato #Nisamprijavila,,bes,bes,false,true
23,10,1475216493357015040,"#nisamprijavila ali jesam sledeće jutro sa advokatom predala zahtev za razvod braka. I dogovorila da, ako se ponovi, uđemo u proceduru za prijavu. Nije se ponovilo. Toliko.",,Emocionalno neutralno,bes,false,false
23,11,1475099800307744775,"#nisamprijavila kad me je komšija pratio svaku noc iz grada, kad me je uhvatio za dupe, niti sam to rekla bilo kome jer me je bilo sramota i mislila sam da sam ja kriva. Imala sam 15 godina",,bes,strah,false,true
23,12,1475205469752987654,"Sada vec pokret #nisamprijavila je posledica cinjenice da kada nemas podrsku porodice i drzave, dakle dva mesta gde bi trebali da budemo najzasticeniji, ne mozes nikome da verujes.",strah,strah,strah,true,true
23,13,1475092188296101894,"jedan od glavnih problema sa #nisamprijavila je i to sto je verbalno zlostavljanje svakodnevnica. imam kolegu koji je pred drugim kolegama pricao sto bi mi valjalo uradit, pa bih bila manje bezobrazna, dok su mu se drugi smijali ⬇️",bes,bes,tuga,true,true
23,14,1475464235870310403,Ne smem ni da kažem šta sve #NisamPrijavila,,tuga,strah,false,true
23,15,1475078732184444928,"#nisamprijavila da me je ""kolega"" iz škole u kojoj sam radila nakon završenog privatnog časa zaključao i na silu vukao za ruke i počeo da ljubi. Nisam prijavila da ga moj verenik ne bi ubio, nisam prijavila jer sam uspela da pobegnem lukavo ga prevarivši da ipak otključa vrata",strah,strah,strah,true,true
23,16,1475548306646446087,"#NisamPrijavila - priznale to ili ne, prijavile ili ne, SVE smo mi nekad i nekako bile žrtve. Neke od nas sva sećanja strpaju u najdonju ladicu sećanja, zabrave je i prave se da je time sve završeno. Ali, nije... dovoljno je čuti i pročitati iskustva sestara po bolu i sve kreće.",,tuga,tuga,false,true
23,17,1475372944918462468,"Suočavanje sa ovolikom brojem tvitova #NisamPrijavila je jezivo, bolno...
Te žene i devojke su tu pored nas, pokušavaju da izleče svoje rane i dostojanstveno žive svoje živote. ❤️
Tu su i oni! Neprijavljeni nasilnici, nekažnjene spodobe i nema opravdanja za 🙈🙉🙊!
Moramo bolje!",,,bes,false,false
23,18,1475098562363019265,"#Nisamprijavila Mučenje, maltretiranje, uhođenje, šamari, psovke, ljubomorne scene, pištolj kao pretnja. Prijavila sam, pa sam odustala. Molili me njegovi roditelji. A noge mi se odseku i danas kad se neko zove Saša. Kad mi se učini da ga vidim, samo mislim gde da pobegnem.",strah,strah,strah,true,true
23,19,1475023756041019402,"#nisamprijavila jer me je nepoznti čovek uvukao u auto i silovao, a nakon toga odveo kod tadašnjeg načelnika policije na piće. A nisam zvala tatu jer bi ga odrobijao. I nakon toga mi je, od tadašnjeg dečka, bilo rečeno da ""više nikada nećemo pričati o tome"".",,gađenje,strah,false,true
23,20,1475787555027181573,"#NisamPrijavila ни проверавање телефона и друштвених мрежа, урлање на мене, ударање у зид поред мене, јер знам да ми нико не би веровао... Е зато.",strah,strah,tuga,true,true
23,21,1475042076307959813,"Batine,uvrede,malipulacija,suze ,obećanja...
#nisamprijavila jer sam bila sama,svi su okretali glavu.Otac mi jednom rekao lepo te je dečko onda naplaveo za bolje nisi. Policiju ni slučajno,ubio bi me.Jednu malu krivinicu koja mi se ukazala posle 5 godina sam uhvatila da pobegnem",,tuga,strah,false,true
23,22,1475155254517936133,"Najkraće:
#nisamprijavila jer nisam želela da uznemirim roditelje.
#nisamprijavila jer nisam želela da uznemirim sinove.
#nisamprijavila jer sam u životu, medijima i društvu doživljavala i druge, različite oblike nasilničkog ponašanja.

Ispričala jesam.
Ponešto i kroz filmove.",tuga,tuga,strah,true,true
23,23,1475179051539210250,"Ja #NisamPrijavila jer nisam znala što bih točno prijavila jer me samo dirao u prepunom tramvaju, nisam bila sigurna kako bi ga ulovili, a grupa cura s kojima sam bila se na sve to nasmijala i rekla, ah neki creepy jadnik, šta se živciraš, zaboravi.",,gađenje,strah,false,true
23,24,1475464449817550852,"#NisamPrijavila je istorijski moment za Srbiju i region. Hvala hrabrim ženama i svima koji čine da pokret raste. Muškarci koji su podržali, podelili ili tiho ispratili ovaj momenat - sada je trenutak da razgovarate sa svojim ortacima, kolegama, braćom, očevima.",,poverenje,radost,false,true
23,25,1475135219921473545,"#nisamprijavila jer sam imala 11 godina, setala sam rumunijom sa grupom iz svoje osnovne i bilo je par njih i iz gimnazije, nepoznati decko me je udario iz cista mira u prolazu po polnom organu i nastavio dalje, smejuci se sa drustvom, a i meni su se smejali, ovi sto su sa mnom",,bes,tuga,false,true
23,26,1475632695728291853,"""super mi je"" što i dalje nakon jezivih i potresnih prica #NisamPrijavila, opet iskaču kojekakve SRBENDE, MUDONJE I MUŠKARČINE sa abnormalno glupim izjavama, koji se ograđuju RELIGIJOM i sve opravdavaju nekim primjerima ""savršene SRPSKE porodice"" njihovih predaka...🙄",bes,bes,gađenje,true,true
23,27,1475260241046614024,"#NisamPrijavila, mogu da kažem nije prijavila, sestra. Tek posle 20g. je skupila hrabrosti. On je na slobodi, ukupno 4-5dana u pritvoru. Posle 4g. suđenje još traje. I pored zabrane još uvek je uznemirava direktno porukama (znači dokaz) i preko drugih ljudi. Šta to beše zakon?",bes,bes,bes,true,true
23,28,1475452008572362756,"I da, da dodam još ovo, prijavila sam HR-u firme da menadžer šalje slike u gaćama radnicama, nisam dobila nikakav odgovor. #nisamprijavila",,bes,bes,false,true
23,29,1476105353439887363,kampanju #nisamprijavila započela je torcida još 1950,Emocionalno neutralno,Emocionalno neutralno,iznenađenje,false,false
23,30,1475729406631063553,Kampanja i tag #nisamprijavila izaziva u meni razna osećanja koja me muče sa kojima se borim!! I pišem. I brišem. Nek ostane obrisano. ☝️,,strah,strah,false,true
23,31,1477221248929341440,".@[user]: што се хештага #NisamPrijavila тиче желим да вам кажем, миле моје даме, да постоје мушкарци који вам пружају снажну и несебичну подршку јер су пуни емпатије за вашу преживелу бол. 🙋‍♂️",poverenje,poverenje,poverenje,true,true
23,32,1475196027976179720,"Ja jesam. Kada sam rekla da me muž mamine drugarice dodirivao svugdje i zvao da se vidimo nasamo - rekli su mi da je sve to plod moje mašte i da sam pogrešno protumačila. I mama, i njena drugarica i muž. Imala sam 14. #nisamprijavila",,gađenje,tuga,false,true
23,35,1475246638801240064,"Искрена исповест: 

Као основац сам непримерено пипкао за дупе и/или груди пар девојчица из свог разреда. Онда би или бежао или пуштао да ме ударе. Помало се кајем.

#NisamPrijavila",,gađenje,tuga,false,true
23,36,1475604747809865732,"@[user] Ovde grešiš. Ovakva akcija povezuje žene i vodi stvaranju pokreta koji može dovesti do promene institucija prema ženama. Da institucije rade svoj posao #nisamprijavila ne bi postojao, U Srbiji nisu problem zakoni, već njihovo sprovođenje.",,,bes,false,false
23,37,1476926671932559375,Koliko neki muskarci mogu da budu bedni da se sprdaju sa #nisamprijavila i izokrecu situacije kojima su prisustvovali i cutali samo da bi ostali na svojim pozicijama. Jadnik je jadnik pa bio on i urednik.,,gađenje,bes,false,true
23,38,1475753281418940417,"Verujem da bi ti nasilnici iz priča #NisamPrijavila i #NisamPrijavio bili jako zahvalni i čestitali na tvom doprinosu njihove zaštite, daljem neverovanju žrtava i podsticanju kulture silovanja.",,bes,bes,false,true
23,39,1475453880544772098,Quotovi pojedinih muških kreatura na #NisamPrijavila tvitove mogu biti uvršteni u moju knjigu Why men deserve nothing,,,bes,false,false
23,40,1476076833821138944,"Mozda je lakše što smo progovorile u #nisamprijavila
Ali to nas je prisetilo, vratilo sećanja, opet ne spavamo lepo",,tuga,tuga,false,true
23,42,1475072080337149962,"#Nisamprijavila jer ne želim da iko pomisli da mojim životom i mojim izborima, pogotovo izborima mojih partnera ne upravljam ja, već moja trauma. Moja trauma me ne definiše, ne upravlja mojim afinitetima, ni mojim postupcima. Samo me čini dodatno opreznom.",,strah,strah,false,true
23,43,1475220984529620993,"Где год биле, шта год радиле, шта год имале на себи, НЕ значи НЕ, нико нема апсолутно никаква права да нам науди, нико није валидан, нико није достојан.
Штета што су сви глуви на то уво
#NisamPrijavila",bes,bes,bes,true,true
23,44,1475422259762376705,"Što se tiče #NisamPrijavila sve to kreće neđe od osnovne škole kad te dječaci zadirkuju, a onda nastavnici i roditelji odgovore ""A to su dječaci, oni su takvi."" umjesto da te dječake nauče što je ispravno. 
Podrška svim ženama i svaka čast na hrabrosti. Nije kasno nikad!❤️",,bes,poverenje,false,true
23,45,1475052791840358404,"Potresne #NisamPrijavila ispovesti da nauče nas, koji smo roditelji, da ćerkama objasnimo zašto je važno da nam SVE pričaju, a sinovima, pa jasno vam je šta moraju da znaju o odnosu prema ženama.. ja ću sa svojim desetogodišnjakom već danas na tu temu.. uči se od malih nogu!",,poverenje,tuga,false,true
23,46,1478287075371884544,"@[user] Zato što nemate dokaze za priču koju ste plasirali kao i vaše prethodnice i zato sto ste sekta, već ste i #NisamPrijavila učvrstili pa se obratite @[user] koja vam to gura da se ona osvrne.",bes,bes,bes,true,true
23,47,1475086620273651716,Ne mogu #NisamPrijavila emotivno da savladam. Jer #NisamPrijavila,tuga,tuga,tuga,true,true
23,48,1476318959922122753,@[user] Ako vam treba bilo kakvi dalji dokaz zasto #NisamPrijavila...,,tuga,bes,false,true
23,49,1475504869188452358,#NisamPrijavila jer je u mom selu to sramota. 💔,tuga,tuga,tuga,true,true
24,0,1476489753797218304,"Ne mogu da vjerujem da se #NisamPrijavila utišao tako brzo!

Znači, ko je imaš šta da ne prijavi to je uradio u špicu, zlobnici bi rekli, dok je trajala akcija? Sad ostao blagi eho, umjesto očekivanih 20 miliona neprijava?",bes,bes,iznenađenje,true,true
24,1,1475148889921826816,#NisamPrijavila je bio nas komsija I slep. Ja sam imala 13 godina I zamolio me je da mu pognem da predje ulicu. Dala sam mu ruku a on je stavio svoju na moje noge i prepone. Pobegla sam. Sve devojcice u kraju su znale a stari su ga zalili jer ne vidi.,,,bes,false,false
24,2,1475148640993923081,"Solidarity in digital spaces can start accountability conversations; be accessed quickly, empower others and help archive and process trauma. Don't underestimate the power this holds.

Keep an eye out on #nisamprijavila and rest assured Balkan women are only going to get louder.",iščekivanje,iščekivanje,poverenje,true,true
24,3,1475405783806447618,"@[user] Ti si svestan da ovde imamo sačuvane bljuvotine koje si pisao i podsmevao se #nisamprijavila pričama tako što si koristio # pokušavajući da budeš duhovit na konto teme koja nikad, NIKAD JEBENO nije smešna?",bes,bes,bes,true,true
24,4,1475536828363124739,"Beograd Prajd stoji solidarno sa svim osobama koje su preživele seksualno nasilje i šalje poruku da #nistesame. 
 #NisamPrijavila",poverenje,poverenje,poverenje,true,true
24,5,1476291852865347586,"#NisamPrijavila #nisamprijavio Nastavicu da pisem o svim ZLOKOBNIM delima mog strica. Jer moram to izbaciti iz sebe, oprostite ako vam dosadjujem, ali ovo mi je stvarno potrebno...",,tuga,tuga,false,true
24,6,1475176092835225604,"Moram da se zapitam, ne vredi: ako si žensko i napadaš one koje su skupile hrabrost da opišu kroz #NisamPrijavila delić onoga kroz šta su prošle i prolaze - da li je to stokoholmski sindrom? Jedino to mi pada na pamet kao donekle razumno objašnjenje te pojave...",iznenađenje,iznenađenje,bes,true,true
24,7,1475556580531875848,#NisamPrijavila prijavila sam nego šta sam !Idiota koji je danima napadao zene i devojke po Nišu.Skuterom je prilazio sa ledja i udarao po ledjima i zadnjici.Mene je napao u po bela dana oko 14h u podzemnoj garazi...ali se zajebao tracak sunca na izlazu iz garaže...niz,bes,bes,bes,true,true
24,8,1475104418425151488,Mali je milion ovakvih potresnih #NisamPrijavila priča. Sve bi drugačije bilo da se ne kreće od toga šta je žena imala obučeno u tom trenutku.,tuga,tuga,bes,true,true
24,9,1475829534394142723,"#NisamPrijavila jer je trauma bila toliko strašna i jeziva da mi je trebalo vremena da shvatim sta mi se dogodilo, nisam prijavila jer se plašim da bi me neko ubio nakon toga.",strah,strah,strah,true,true
24,11,1475114822144602119,"Ne znam da li su mi gori muškarci koji na #NisamPrijavila ispovesti reaguju sa ""ma mora da je zaslužila"" ili oni sa ""kme, kme, i mene je nekad neka tykla, ja slabic, ona bila jaka, bojyy me""",gađenje,gađenje,gađenje,true,true
24,12,1475189740676829185,"Čitajući priče #nisamprijavila imam grozan osećaj i grč postavljajući  pitanja i sebi i društvu kom živimo. Ja licno, hvala Bogu, nikada nisam imala neko slično iskustvo ali me kao ženu boli svaka vaša priča, zapravo naša priča. #nisisama",tuga,tuga,tuga,true,true
24,13,1475532363027390465,"Čitajući #NisamPrijavila može se samo uvideti koliko je muška solidarnost na ovu temu  jaka, kao da štite jedni druge za svaki slučaj ako se i njima ,,desi"" pa da onda i oni prođu nekažnjeno. Upravo zato nasilje nad ženama i dalje opstaje i upravo zato institucije ne reaguju.",,bes,bes,false,true
24,14,1475120524481028102,"#NisamPrijavila jer sam odrasla u kući u kojoj je moja mama konstantno trpela svašta, prosto se podrazumevalo da ga se svi plašimo, pa sam dugo mislila da je to normalno",,strah,strah,false,true
24,15,1475030878090842113,"I volela bih da se muškarci na koje se odnose #NisamPrijavila tvitovi obeleže javno kao sisice i pizdice i da se tako tretiraju u društvu, za početak. A onda da se procesuiraju.",bes,bes,bes,true,true
24,16,1475205687131185155,"Ubili zenu veceras. #nisamprijavila odnosi se i na vas- prijavite kad cujete,ne pojacavajte tv,to je i vasa stvar,nije to privatno. Prijavite makar vas ko mene jer sam prijavila,olajavai ceo komsiluk. Pa cak iako vas prijave da ste se divlje prikljucili na struju,jer je bio svoje",,bes,strah,false,true
24,17,1475726756883615745,Koliko smo truli kao drustvo i bolesni kao nacija vidi se po broju #nisamprijavila . Nema nama pomoci sem ako sami sebi ne pomognemo. I sama se organizujemo. Mislim da je ovo pocetak. Dobar pocetak💪💪💪,,iščekivanje,gađenje,false,true
24,18,1475382887818088448,#NisamPrijavila jer ko još veruje u psihičko zlostavljanje ako ni fizičko ne možemo da dokažemo?,,,bes,false,false
24,19,1474908052809781248,"#NisamPrijavila jer me nije silovao i jer sam bila pijana na nekom dogadjaju, gde sam se opustila i prosto zelela da budem srecna te bih samim tim dobijala komentare “sama si kriva” 
Takodje, jer ima uticajnog oca. I jer mi njegovi prijatelji nisu verovali.",strah,strah,tuga,true,true
24,20,1475412664046206979,Pročitao sam sada sve što ove hrabre žene i devojke pišu pod tagom #NisamPrijavila. Kakvo je naše društvo #StidimSe. 🙏,gađenje,gađenje,tuga,true,true
24,21,1475248610149384199,"Nasilje je međugeneracijska trauma koja se živi u patrijarhatu. 

Na žalost, to je kulturno operativni sistem Balkana, odvratni međugeneracijski patrijarhat. 

#NisamPrijavila",gađenje,gađenje,gađenje,true,true
24,22,1475958052587253769,"#NisamPrijavila da me je bivši usled svađe oborio na krevet 30 kila teži od mene, potpuno imobilizovao, počeo da me guši, gledao raskolačenim psihoticnim očima i pretio “aj samo me udari u muda, niko neće da te spasi, nećeš živa da izađeš odavde”. Još uvek čujem kako se dere.",strah,strah,strah,true,true
24,23,1475256682146111497,"Ogromna ljubav i podrška za svako #NisamPrijavila danas, žene.❤️",radost,radost,radost,true,true
24,24,1479754384728805378,"To pitanje što ga nije ostavila nakon prvog šamara, to vam je sve već objašnjeno pod #nisamprijavila.",Emocionalno neutralno,Emocionalno neutralno,bes,false,false
24,25,1475081416513925126,#NisamPrijavila jer sam mu polomila nos kada me je uzeo za vrat i zalepio o zid i zato devojke idite na borilačke veštine ! Sada će uvek on i njegova familija imati jedan mali podsetnik da su na vreme trebali da vode svog sina na psihijatriju. 👏🏼,bes,bes,bes,true,true
24,26,1475033493176569860,"Jako je važno da svi pročitamo šta su žene, koje su imale snage da podele svoja iskustva zlostavljanja, svoje strahove, bolove i tuge, pisale uz #NisamPrijavila i da osvestimo i to da ima još mnogo, mnogo žena koje to ne mogu i možda nikada neće moći. I da budemo glasna podrška.",,,tuga,false,false
24,27,1475066821845913601,"Читам #NisamPrijavila и најтужније ми је што у сваком наилазим на ""нисам смела да кажем својима""",tuga,tuga,tuga,true,true
24,28,1475226583946383366,"Prvo želim da pružim ogromnu podršku svima #NisamPrijavila #NisamPrijavio ❤️
Posle svega šta sam pročitao jednostavno moram podeliti svoju priču. Samo se moja priča bazira na jos jednoj temi kojoj se ne posvećuje dovoljno pažnje, a to je vršnjačko nasilje.",,,poverenje,false,false
24,29,1475246282834944003,"Sve ove ispovesti na #NisamPrijavila i koje su prijavile, govore o našem usranom društvu, vaspitanju i policiji. I glupavi komentari, tipa da nije bilo bez razloga. Ako mislite da nije normalno da se devojka prošeta u miniću jer ""traži"", onda niste bolji od Talibana. Tačka",bes,bes,bes,true,true
24,30,1475405309283909632,"#nisamprijavila da sam htela raskid
da odem iz njegovog stana
a on je sa nožem u ruci pretio da će se zbog toga ubiti",strah,strah,strah,true,true
24,31,1475542384666677248,"#NisamPrijavila 
Probala sam reći i objasniti, ali…

bol je moja i samo moja jer očito je potrebno puno više osviještenosti da se shvati i prihvati. 😔",tuga,tuga,tuga,true,true
24,32,1475507407791001604,"#NisamPrijavila jer sam, iz straha da ne prodjem jos gore, ""dobrovoljno"" uradila ono sto je trazio iako sam se opirala i rekla da ne zelim",strah,strah,strah,true,true
24,33,1475103911350575116,#nisamprijavila i tesko mi je da pricam o tome. Bilo je. Proslo je. Zavrsilo se. Ne ponovilo se. Bila sam sama na drugom kraju sveta i bila sam uplasena. Sad - sad bih SVE drugacije uradila. O nasilju i zlostavljanju ne sme da se ćuti. Samo nemojte da cutite… to ne resava NISTA.,strah,strah,strah,true,true
24,34,1475105880345661445,"@[user] #NisamPrijavila jer nemam kome. Jer ionako niko ne razume.
Jer on ima dete kom treba pomoć, a ja nisam mogla da pomognem ni sebi, a ne znam kako da pomognem njoj. I to me izjeda svakog dana.",tuga,tuga,tuga,true,true
24,35,1475128262925950983,Podrška svim žrtvama.  #NisamPrijavila,,,poverenje,false,false
24,36,1475177513026527233,"Koja izbaci #Nisamprijavila jer nisam drukara, zenim je odma",Emocionalno neutralno,Emocionalno neutralno,radost,false,false
24,37,1475403403538882567,"Nije mi dobro od #NisamPrijavila tvitove. Ne možemo ni da zamislimo koliki broj žena i devojaka, čak i devojčica prolazi kroz ovaj pakao.",tuga,tuga,tuga,true,true
24,38,1475116674403778567,Sto mene da bude sramota sto sam bila maloletna? O detaljima ne bih jer je i ovo jezivo napisati. #NisamPrijavila,gađenje,gađenje,bes,true,true
24,39,1475074343088627712,"Ako ste slučajno propustili pod #NisamPrijavila naše sugrađanke, prijateljice i poznanice iznose važna i teška iskustva zašto i šta tačno moramo promijeniti u našem društvu!",iščekivanje,iščekivanje,tuga,true,true
24,40,1475140963190419456,#nisamprijavila jer je bio kucni prijatelj koga su svi dobro poznavali i ko bi rekao da jedan momak iz tako dobre porodice moze da bude zlostavljac. osecala sam veliku sramotu i krivila sebe jer sam mislila da sam navela predatora da uradi sta je uradio.,,tuga,tuga,false,true
24,41,1475252401187733504,"Podrska svim zenama #NisamPrijavila Zanemela sam od kolicine bola i tuge i srama koje zene osecaju, a nisu krive. Nemoc i bes dominiraju, ocaj i zelja da se svima pomogne i da se vise nikad ne desi niti jednoj od nas.",tuga,tuga,bes,true,true
24,42,1475465101331386373,"#nisamprijavila jer me uverio da sam ja kriva,da ne vredim,jer me stid moje slabosti,jer oni koji su znali nisu razumeli zašto nisam otišla i zašto #nisamprijavila Sramota,stid,strah!Ne osudjujte i ako ne razumete!Podrzite i ohrabrite!Vaspitajte i sinove i ćerke da budu ljudi!",,strah,strah,false,true
24,43,1475214348276613129,#nisamprijavila jer da sam prijavila život bih izgubila,strah,strah,strah,true,true
24,44,1475414635318808576,"Koliko je tvitova #NisamPrijavila, nije ni čudo što vlada veliko interesovanje među ženama za noževe iz maksija.",bes,bes,strah,true,true
24,45,1475375426793086977,"#NisamPrijavila poznata lekarka je prijavila nasilje. I to ne jednom. I pocela brakorazvodna parnuca, nekim cudom spojili spise i jos vevim cudom ceo sud uz jutarnju kaficu prepricavao grozote. Pa ceo grad,pa njeni u ambulanti... I sve smo to precutali... Nismo prijavili,osudili",gađenje,gađenje,bes,true,true
24,46,1476082376065359877,"se sigurno šali, ne misli on ništa loše kada mi kroz smijeh i neke trule propale fore, svaki put kada me vidi, povuče majicu i gleda grudi koje tek počinju da rastu. #NisamPrijavila je on se šali sigurno, to što svaki put ih kao pipne, to je zezanje, bar tako razmišlja dijete. ⬇️",gađenje,gađenje,strah,true,true
24,47,1475404067690143746,"#NisamPrijavila zbog dominantnog bijelog heterosexualnog srpskog domaćina tvitersa koji će me razvlačiti na istom do sudnjega dana.
Bukvalno izumrite kao dinosaurusi domaćini prokleti.",bes,bes,bes,true,true
24,48,1475607806749327363,That moment when moj bivši šera tweetove #NisamPrijavila i priča o feminizmu kao da osobno nije nasilnik i nije isti obrazac ponašanja ponovio u bar dvije veze 🤷‍♀️,gađenje,gađenje,bes,true,true
24,49,1475241284621135875,"Nadam se da će #NisamPrijavila dostići snagu javne kampanje. Slično je bilo i sa pokretom #metoo. Ovo je jako važno iz najmanje dva razloga: prvi, razvijanja svijesti o društvenoj neprihvatljivosti nasilja nad ženama i drugi, osnaživanja žrtve da prijave takva ponašanja.",iščekivanje,iščekivanje,iščekivanje,true,true
25,0,1475112764070928384,"#nisamprijavila jer je njih bilo nekoliko, a ja jedna. Jer mi niko ne bi verovao. Jer bi mi rekli da sam sama kriva i šta sam uopšte tražila sa njima. Iz njihovih priča sam čula da nisam prva koju su tu doveli, i da su neke druge prošle gore od mene.",strah,strah,strah,true,true
25,1,1475390221571272704,"Ovi sad sto napadaju zrtve ovde su sta?!
Tacno!!! 
NASILNICI!!
I naravno da svako svoga brani!!!

#NisamPrijavila",bes,bes,bes,true,true
25,2,1475135960870445061,Čitam #NisamPrijavila tvitove i zahvaljujem se univerzumu što nisam bila u takvim situacijama i svaka čast ženama koje su prošle kroz pakao ja vjerujem da sad ne bih imala kad da prijavim govna jer bih ih odrobijala za dva života,,bes,bes,false,true
25,3,1475113482207088658,"Kolega mi je, posle kraće rasprave, bez pardona opalio šamar i to pred svedocima. Imala sam 22 godine. #NisamPrijavila jer sam ga premlatila tu, na licu mesta i poslala ga na bolovanje. I sad mi je neprijatno dok ovo pišem iako je kasnije prelazio ulicu kad me vidi.",,bes,bes,false,true
25,6,1475104862165778432,Ko veceras pravi spejs #NisamPrijavila ?,,Emocionalno neutralno,iščekivanje,false,false
25,7,1475646741970051072,"@[user] 2/2 #NisamPrijavila najgori nacin od osobe od poverenja? NIKAD, jer NIJE. E pa nisi ni ti! Sramota nije tvoja i ne nosi je na grudima kao oklop, njegova je i samo njegova!  Ne poznajem te, ali ti verujem i znam da nisi nimalo kriva i saljem ti ogroman zagrljaj!",poverenje,poverenje,poverenje,true,true
25,8,1475232312526839808,Najbednije od svega je što ovi što pišu JEL IMA NEKA DA NIJE SILOVANA nisu ni svesni da je upravo to jebena suština svega #NisamPrijavila,bes,bes,bes,true,true
25,9,1475231954098339844,"Užasno je kad muškarci na bilo koji način relativizuju #NisamPrijavila, ali kad žene to rade bude mi loše. Zašto pobogu, i kako to???",,,bes,false,false
25,10,1475182830028300300,"Podrška za #NisamPrijavila!
Ovo se dešava zbog sredine u kojoj se živi za onoga koji će da priča (šta će selo reći).U sredini u kojoj te neće razumjeti, već prvo osuditi.U sredini u kojoj si primoran da živiš po pravilima starog sistema gdje žena trpi i sluša šta muškarac kaže.⬇️",,tuga,bes,false,true
25,11,1475091737592930313,ja i dalje nemam hrabrosti da ispričam svoju #NisamPrijavila priču. Šaljem puno podrške svim devojkama i ženama koje su skupile hrabrost i ispričale jer znam koliko je teško ❤️,strah,strah,strah,true,true
25,12,1475027040621535238,"Zene, heroji #nisamprijavila, volim vas sve❤️",radost,radost,radost,true,true
25,13,1475119734031110152,Prijavila sam ali sam poželela da #NisamPrijavila jer me je njegova majka zvala da mi kaže da sam upropastila život njenom sinu svojim kurvanjem,,bes,tuga,false,true
25,14,1475382567230709765,"Mora se priznati da je haštag #nisamprijavila nešto jako potrebno našem društvu (makar i ovom malom delu na tviteru). Muškarci, ako hoće da pomognu, mogu da pokrenu haštag #nijemeprijavila pa da objasne zašto ih partnerke nisu prijavile za zlostavljanje iako je možda trebalo.",,Emocionalno neutralno,poverenje,false,false
25,15,1475104380760252427,"Pre nedelju dana umrla je od raka žena koja je trpela nasilnika prethodnih 20 godina. A nije da nije prijavila.
Nakon DVADESET godina borbe,  započela je nov život. NOV ŽIVOT je trajao dve godine,do prošle nedelje.
Zlostavljanje ostavlja ogromne posledice!
#NisamPrijavila",,tuga,tuga,false,true
25,17,1475139502469484549,Количина твитова са хештегом #NisamPrijavila ме је напросто убила у појам. Затечен сам.,iznenađenje,iznenađenje,iznenađenje,true,true
25,18,1475436489161031682,"#NisamPrijavila šta mi je uradio u zgradi dok smo se vraćali s punoletstva, nateravši me da ""vodimo ljubav"" baš tu, on mrtav pijan, ja sva modra i krvava plačem dok me nabija uz zid. Jer se ""ničega nije sećao"" sutra. Oprostila sam. Zato što sam mislila da sam izazvala.",,tuga,tuga,false,true
